      24 30 10
  9.3010  2 -74.0000 -63.9321 -48.2098 -41.6250 -36.6737 -32.8343 -30.8998 -28.9598 -27.3896 -26.7152 -26.2191 -25.8467 -25.6697 -25.5070 -25.3995 -25.3677 -25.3550 -25.3585 -25.3698 -25.3946 -25.4326 -25.4612 -25.4922 -25.5274 -25.5523 -25.5874 -25.6315 -25.6605 -25.6913 -25.7262 
  9.3010  3 -34.1634 -32.8640 -31.2541 -30.4471 -29.8251 -29.2661 -28.9305 -28.2057 -27.0578 -26.4857 -26.0254 -25.6377 -25.4346 -25.2316 -25.0812 -25.0229 -24.9811 -24.9670 -24.9655 -24.9749 -24.9992 -25.0220 -25.0464 -25.0729 -25.0931 -25.1223 -25.1591 -25.1834 -25.2091 -25.2383 
  9.3010  4 -36.2193 -34.9180 -33.0476 -31.6687 -30.2645 -29.1901 -28.6347 -27.8482 -26.8913 -26.4193 -26.0408 -25.7116 -25.5233 -25.3099 -25.1336 -25.0637 -25.0193 -24.9947 -24.9887 -24.9912 -25.0123 -25.0312 -25.0566 -25.0890 -25.1132 -25.1487 -25.1947 -25.2251 -25.2573 -25.2939 
  9.3010  5 -36.4122 -34.8936 -32.9808 -31.7218 -30.3900 -28.9589 -28.2295 -27.4508 -26.6338 -26.2023 -25.8515 -25.5619 -25.4069 -25.2358 -25.0862 -25.0232 -24.9807 -24.9566 -24.9480 -24.9477 -24.9580 -24.9741 -24.9956 -25.0230 -25.0431 -25.0731 -25.1112 -25.1368 -25.1640 -25.1948 
  9.3010  6 -34.7356 -33.5923 -32.1519 -31.2031 -30.1971 -29.0508 -28.2529 -27.3911 -26.5688 -26.1425 -25.7972 -25.5286 -25.3943 -25.2523 -25.1145 -25.0421 -24.9838 -24.9388 -24.9214 -24.9157 -24.9265 -24.9463 -24.9717 -25.0071 -25.0358 -25.0806 -25.1389 -25.1776 -25.2195 -25.2673 
  9.3010  7 -34.1533 -33.1733 -31.9387 -31.1254 -30.2631 -29.2805 -28.5745 -27.5753 -26.6089 -26.1251 -25.7535 -25.4728 -25.3436 -25.2267 -25.1312 -25.0805 -25.0353 -25.0016 -24.9905 -24.9870 -25.0100 -25.0337 -25.0652 -25.1062 -25.1387 -25.1887 -25.2554 -25.3022 -25.3528 -25.4102 
  9.3010  8 -32.6247 -31.7877 -30.7333 -30.0387 -29.3024 -28.4655 -27.8716 -27.0354 -26.2010 -25.8761 -25.6501 -25.5003 -25.4393 -25.3914 -25.3547 -25.3298 -25.3027 -25.2777 -25.2670 -25.2642 -25.2785 -25.2972 -25.3241 -25.3623 -25.3938 -25.4422 -25.5062 -25.5489 -25.5947 -25.6470 
  9.3010  9 -72.9171 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.4049 -50.4164 -44.6211 -38.6175 -33.1768 -30.9552 -29.3036 -28.0502 -27.4368 -26.8583 -26.3183 -26.1296 -25.9937 -25.8978 -25.8520 -25.8099 -25.8275 -25.8338 -25.8398 -25.8578 
  9.3010 10 -73.6965 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.6181 -43.4363 -41.5012 -34.1215 -31.9155 -29.9961 -28.5984 -27.8935 -27.2009 -26.6553 -26.4372 -26.2794 -26.1661 -26.1142 -26.0693 -26.0448 -26.0427 -26.0491 -26.0636 
  9.6990  1 -61.6978 -47.7903 -40.3384 -36.0566 -33.0182 -30.5594 -29.3254 -28.0661 -27.0413 -26.6000 -26.2723 -26.0248 -25.9050 -25.7903 -25.7028 -25.6635 -25.6331 -25.6065 -25.5894 -25.5665 -25.5369 -25.5170 -25.4954 -25.4703 -25.4522 -25.4264 -25.3931 -25.3708 -25.3469 -25.3194 
  9.6990  2 -74.0000 -63.9053 -48.2109 -41.6250 -36.6738 -32.8340 -30.8998 -28.9601 -27.3899 -26.7152 -26.2192 -25.8467 -25.6696 -25.5069 -25.3995 -25.3675 -25.3546 -25.3586 -25.3700 -25.3945 -25.4325 -25.4611 -25.4920 -25.5269 -25.5517 -25.5866 -25.6305 -25.6593 -25.6899 -25.7246 
  9.6990  3 -34.5611 -33.2615 -31.6510 -30.8429 -30.2200 -29.6539 -29.2845 -28.3200 -27.0719 -26.4907 -26.0282 -25.6393 -25.4357 -25.2324 -25.0815 -25.0230 -24.9815 -24.9671 -24.9655 -24.9749 -24.9992 -25.0220 -25.0464 -25.0729 -25.0931 -25.1223 -25.1591 -25.1834 -25.2091 -25.2383 
  9.6990  4 -36.6540 -35.3339 -33.4457 -32.0631 -30.6580 -29.5737 -28.9565 -27.9653 -26.9147 -26.4300 -26.0463 -25.7143 -25.5249 -25.3107 -25.1339 -25.0639 -25.0193 -24.9945 -24.9887 -24.9911 -25.0122 -25.0310 -25.0567 -25.0890 -25.1134 -25.1487 -25.1947 -25.2252 -25.2575 -25.2942 
  9.6990  5 -36.4173 -34.8982 -32.9849 -31.7255 -30.3932 -28.9616 -28.2315 -27.4523 -26.6342 -26.2024 -25.8516 -25.5620 -25.4070 -25.2358 -25.0863 -25.0232 -24.9808 -24.9566 -24.9480 -24.9477 -24.9580 -24.9741 -24.9956 -25.0230 -25.0431 -25.0731 -25.1112 -25.1368 -25.1640 -25.1948 
  9.6990  6 -34.7407 -33.5966 -32.1553 -31.2059 -30.1992 -29.0522 -28.2538 -27.3917 -26.5689 -26.1426 -25.7973 -25.5287 -25.3944 -25.2524 -25.1145 -25.0421 -24.9839 -24.9388 -24.9215 -24.9156 -24.9274 -24.9461 -24.9718 -25.0071 -25.0360 -25.0807 -25.1389 -25.1776 -25.2195 -25.2673 
  9.6990  7 -34.1358 -33.1589 -31.9280 -31.1172 -30.2575 -29.2780 -28.5741 -27.5766 -26.6092 -26.1253 -25.7536 -25.4730 -25.3438 -25.2269 -25.1313 -25.0805 -25.0355 -25.0018 -24.9905 -24.9870 -25.0103 -25.0338 -25.0651 -25.1062 -25.1387 -25.1887 -25.2554 -25.3022 -25.3527 -25.4101 
  9.6990  8 -32.6247 -31.7877 -30.7333 -30.0387 -29.3025 -28.4655 -27.8716 -27.0354 -26.2010 -25.8761 -25.6501 -25.5003 -25.4393 -25.3914 -25.3547 -25.3298 -25.3027 -25.2776 -25.2670 -25.2642 -25.2788 -25.2972 -25.3240 -25.3623 -25.3937 -25.4422 -25.5064 -25.5490 -25.5946 -25.6471 
  9.6990  9 -72.9151 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.4072 -50.3133 -44.5931 -38.6389 -33.1774 -30.9550 -29.3038 -28.0445 -27.4259 -26.8464 -26.3190 -26.1299 -25.9937 -25.8974 -25.8518 -25.8105 -25.8212 -25.8311 -25.8374 -25.8556 
  9.6990 10 -73.9079 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.4937 -43.4828 -41.4853 -34.1238 -31.9148 -29.9963 -28.5984 -27.8935 -27.2009 -26.6553 -26.4374 -26.2798 -26.1664 -26.1145 -26.0694 -26.0450 -26.0429 -26.0493 -26.0638 
 10.0000  1 -61.7063 -47.7903 -40.3381 -36.0560 -33.0180 -30.5590 -29.3246 -28.0656 -27.0410 -26.5995 -26.2719 -26.0244 -25.9048 -25.7901 -25.7025 -25.6632 -25.6329 -25.6062 -25.5891 -25.5664 -25.5371 -25.5173 -25.4958 -25.4708 -25.4528 -25.4270 -25.3938 -25.3716 -25.3478 -25.3203 
 10.0000  2 -74.0000 -63.8847 -48.2118 -41.6253 -36.6738 -32.8343 -30.8999 -28.9596 -27.3896 -26.7152 -26.2192 -25.8466 -25.6697 -25.5070 -25.3994 -25.3678 -25.3541 -25.3581 -25.3697 -25.3946 -25.4327 -25.4613 -25.4923 -25.5276 -25.5526 -25.5878 -25.6321 -25.6612 -25.6920 -25.7271 
 10.0000  3 -34.8579 -33.5603 -31.9523 -31.1439 -30.5202 -29.9499 -29.5291 -28.3708 -27.0768 -26.4927 -26.0291 -25.6398 -25.4361 -25.2326 -25.0816 -25.0231 -24.9813 -24.9671 -24.9656 -24.9749 -24.9992 -25.0220 -25.0464 -25.0729 -25.0931 -25.1223 -25.1591 -25.1834 -25.2091 -25.2383 
